Sentence,Labels
"The asian woman, long blond wavy hair, skirt and white slippers, is wearing a orange necklace.","{'race': 'asian', 'gender': 'female', 'hair_style': 'wavy', 'hair_color': 'blond', 'hair_len': 'long', 'top': 'NA', 'top_color': 'NA', 'bottom': 'skirt', 'bottom_color': 'NA', 'footwear': 'slippers', 'footwear_color': 'white', 'accessory': 'necklace', 'accessory_color': 'orange'}"
"That asian female with white hair, in orange jumper, who is wearing a pair of blue sunglasses.","{'race': 'asian', 'gender': 'female', 'hair_style': 'NA', 'hair_color': 'white', 'hair_len': 'NA', 'top': 'jumper', 'top_color': 'orange', 'bottom': 'NA', 'bottom_color': 'NA', 'footwear': 'NA', 'footwear_color': 'NA', 'accessory': 'sunglasses', 'accessory_color': 'blue'}"
"The caucasian woman in white blouse, violet trousers and black slippers, has long white kinky hair. The person also is wearing a pair of orange glasses.","{'race': 'caucasian', 'gender': 'female', 'hair_style': 'kinky', 'hair_color': 'white', 'hair_len': 'long', 'top': 'blouse', 'top_color': 'white', 'bottom': 'trousers', 'bottom_color': 'violet', 'footwear': 'slippers', 'footwear_color': 'black', 'accessory': 'glasses', 'accessory_color': 'orange'}"
"The black woman, short white straight hair, a suit with the color black, black pants and violet slippers.","{'race': 'black', 'gender': 'female', 'hair_style': 'straight', 'hair_color': 'white', 'hair_len': 'short', 'top': 'suit', 'top_color': 'black', 'bottom': 'pants', 'bottom_color': 'black', 'footwear': 'slippers', 'footwear_color': 'violet', 'accessory': 'NA', 'accessory_color': 'NA'}"
"A female described as caucasian, had a white T-shirt, violet trousers and green sandals, that has long brown kinky hair. She has black belt.","{'race': 'caucasian', 'gender': 'female', 'hair_style': 'kinky', 'hair_color': 'brown', 'hair_len': 'long', 'top': 'T-shirt', 'top_color': 'white', 'bottom': 'trousers', 'bottom_color': 'violet', 'footwear': 'sandals', 'footwear_color': 'green', 'accessory': 'belt', 'accessory_color': 'black'}"
"The black female in dress and skirt with the color orange, has middle hair. The person also carries a blue handbag.","{'race': 'black', 'gender': 'female', 'hair_style': 'NA', 'hair_color': 'NA', 'hair_len': 'middle', 'top': 'dress', 'top_color': 'NA', 'bottom': 'skirt', 'bottom_color': 'orange', 'footwear': 'NA', 'footwear_color': 'NA', 'accessory': 'handbag', 'accessory_color': 'blue'}"
"A asian woman has short brown curly hair. She in a violet shirt, white skirt and white boots. She is wearing a pair of red gloves.","{'race': 'asian', 'gender': 'female', 'hair_style': 'curly', 'hair_color': 'brown', 'hair_len': 'short', 'top': 'shirt', 'top_color': 'violet', 'bottom': 'skirt', 'bottom_color': 'white', 'footwear': 'boots', 'footwear_color': 'white', 'accessory': 'gloves', 'accessory_color': 'red'}"
"This asian female with long kinky hair, wears T-shirt with the color white, red shorts and violet sneakers.","{'race': 'asian', 'gender': 'female', 'hair_style': 'kinky', 'hair_color': 'NA', 'hair_len': 'long', 'top': 'T-shirt', 'top_color': 'white', 'bottom': 'shorts', 'bottom_color': 'red', 'footwear': 'sneakers', 'footwear_color': 'violet', 'accessory': 'NA', 'accessory_color': 'NA'}"
"The man with long black curly hair, had a orange jacket and red pants, who is wearing a violet hat.","{'race': 'NA', 'gender': 'male', 'hair_style': 'curly', 'hair_color': 'black', 'hair_len': 'long', 'top': 'jacket', 'top_color': 'orange', 'bottom': 'pants', 'bottom_color': 'red', 'footwear': 'NA', 'footwear_color': 'NA', 'accessory': 'hat', 'accessory_color': 'violet'}"
"A man described as caucasian, with a green suit, blue shorts and blue boots, that has long brown straight hair. He is wearing a white hat.","{'race': 'caucasian', 'gender': 'male', 'hair_style': 'straight', 'hair_color': 'brown', 'hair_len': 'long', 'top': 'suit', 'top_color': 'green', 'bottom': 'shorts', 'bottom_color': 'blue', 'footwear': 'boots', 'footwear_color': 'blue', 'accessory': 'hat', 'accessory_color': 'white'}"
"That black man with short black wavy hair, wears a violet coat, red shorts and red sandals, who is wearing a red bracelet.","{'race': 'black', 'gender': 'male', 'hair_style': 'wavy', 'hair_color': 'black', 'hair_len': 'short', 'top': 'coat', 'top_color': 'violet', 'bottom': 'shorts', 'bottom_color': 'red', 'footwear': 'sandals', 'footwear_color': 'red', 'accessory': 'bracelet', 'accessory_color': 'red'}"
"A male described as caucasian, is wearing blue pants, that has long kinky hair. He is wearing blue earrings.","{'race': 'caucasian', 'gender': 'male', 'hair_style': 'kinky', 'hair_color': 'NA', 'hair_len': 'long', 'top': 'NA', 'top_color': 'NA', 'bottom': 'pants', 'bottom_color': 'blue', 'footwear': 'NA', 'footwear_color': 'NA', 'accessory': 'earrings', 'accessory_color': 'blue'}"
"That male described as black, weared a white suit, shorts with the color yellow and red sandals, that has short gray kinky hair.","{'race': 'black', 'gender': 'male', 'hair_style': 'kinky', 'hair_color': 'gray', 'hair_len': 'short', 'top': 'suit', 'top_color': 'white', 'bottom': 'shorts', 'bottom_color': 'yellow', 'footwear': 'sandals', 'footwear_color': 'red', 'accessory': 'NA', 'accessory_color': 'NA'}"
"The black man wears a white dress, shorts and orange boots, has short curly hair. The person also has a ring with the color red.","{'race': 'black', 'gender': 'male', 'hair_style': 'curly', 'hair_color': 'NA', 'hair_len': 'short', 'top': 'dress', 'top_color': 'white', 'bottom': 'shorts', 'bottom_color': 'NA', 'footwear': 'boots', 'footwear_color': 'orange', 'accessory': 'ring', 'accessory_color': 'red'}"
"This man described as black, is wearing a violet shirt, yellow skirt and slippers with the color black, that has long white curly hair. He is wearing a pair of violet glasses.","{'race': 'black', 'gender': 'male', 'hair_style': 'curly', 'hair_color': 'white', 'hair_len': 'long', 'top': 'shirt', 'top_color': 'violet', 'bottom': 'skirt', 'bottom_color': 'yellow', 'footwear': 'slippers', 'footwear_color': 'black', 'accessory': 'glasses', 'accessory_color': 'violet'}"
"A woman with blond wavy hair, wears a T-shirt with the color black, yellow jeans and sandals, who is wearing a pair of green glasses.","{'race': 'NA', 'gender': 'female', 'hair_style': 'wavy', 'hair_color': 'blond', 'hair_len': 'NA', 'top': 'T-shirt', 'top_color': 'black', 'bottom': 'jeans', 'bottom_color': 'yellow', 'footwear': 'sandals', 'footwear_color': 'NA', 'accessory': 'glasses', 'accessory_color': 'green'}"
"The black person with white hair, weared a white blouse, blue trousers and yellow slippers, who is wearing a pair of gloves with the color violet.","{'race': 'black', 'gender': 'NA', 'hair_style': 'NA', 'hair_color': 'white', 'hair_len': 'NA', 'top': 'blouse', 'top_color': 'white', 'bottom': 'trousers', 'bottom_color': 'blue', 'footwear': 'slippers', 'footwear_color': 'yellow', 'accessory': 'gloves', 'accessory_color': 'violet'}"
"This woman described as caucasian, wears blue jacket, yellow jeans and violet slippers, that has long brown kinky hair.","{'race': 'caucasian', 'gender': 'female', 'hair_style': 'kinky', 'hair_color': 'brown', 'hair_len': 'long', 'top': 'jacket', 'top_color': 'blue', 'bottom': 'jeans', 'bottom_color': 'yellow', 'footwear': 'slippers', 'footwear_color': 'violet', 'accessory': 'NA', 'accessory_color': 'NA'}"
"A white woman, long blond straight hair, orange jumper, orange pants and blue boots, is wearing a white hat.","{'race': 'white', 'gender': 'female', 'hair_style': 'straight', 'hair_color': 'blond', 'hair_len': 'long', 'top': 'jumper', 'top_color': 'orange', 'bottom': 'pants', 'bottom_color': 'orange', 'footwear': 'boots', 'footwear_color': 'blue', 'accessory': 'hat', 'accessory_color': 'white'}"
"The male, short white curly hair, red blouse, blue skirt and yellow sneakers, is wearing a pair of green sunglasses.","{'race': 'NA', 'gender': 'male', 'hair_style': 'curly', 'hair_color': 'white', 'hair_len': 'short', 'top': 'blouse', 'top_color': 'red', 'bottom': 'skirt', 'bottom_color': 'blue', 'footwear': 'sneakers', 'footwear_color': 'yellow', 'accessory': 'sunglasses', 'accessory_color': 'green'}"
"This man described as black, had violet shorts, that has long black curly hair. He has a black ring.","{'race': 'black', 'gender': 'male', 'hair_style': 'curly', 'hair_color': 'black', 'hair_len': 'long', 'top': 'NA', 'top_color': 'NA', 'bottom': 'shorts', 'bottom_color': 'violet', 'footwear': 'NA', 'footwear_color': 'NA', 'accessory': 'ring', 'accessory_color': 'black'}"
"This man, weared a yellow T-shirt, violet trousers and violet sneakers, that has middle gray wavy hair. He is wearing a violet necklace.","{'race': 'NA', 'gender': 'male', 'hair_style': 'wavy', 'hair_color': 'gray', 'hair_len': 'middle', 'top': 'T-shirt', 'top_color': 'yellow', 'bottom': 'trousers', 'bottom_color': 'violet', 'footwear': 'sneakers', 'footwear_color': 'violet', 'accessory': 'necklace', 'accessory_color': 'violet'}"
The black female has middle straight hair. She had orange skirt and shoes with the color blue. She is wearing a pair of glasses with the color white.,"{'race': 'black', 'gender': 'female', 'hair_style': 'straight', 'hair_color': 'NA', 'hair_len': 'middle', 'top': 'NA', 'top_color': 'NA', 'bottom': 'skirt', 'bottom_color': 'orange', 'footwear': 'shoes', 'footwear_color': 'blue', 'accessory': 'glasses', 'accessory_color': 'white'}"
"This caucasian person with short gray wavy hair, with green jacket, red trousers and sneakers, who carries a white handbag.","{'race': 'caucasian', 'gender': 'NA', 'hair_style': 'wavy', 'hair_color': 'gray', 'hair_len': 'short', 'top': 'jacket', 'top_color': 'green', 'bottom': 'trousers', 'bottom_color': 'red', 'footwear': 'sneakers', 'footwear_color': 'NA', 'accessory': 'handbag', 'accessory_color': 'white'}"
"A male described as caucasian, wears orange dress, that has middle white kinky hair. He is wearing white earrings.","{'race': 'caucasian', 'gender': 'male', 'hair_style': 'kinky', 'hair_color': 'white', 'hair_len': 'middle', 'top': 'dress', 'top_color': 'orange', 'bottom': 'NA', 'bottom_color': 'NA', 'footwear': 'NA', 'footwear_color': 'NA', 'accessory': 'earrings', 'accessory_color': 'white'}"
"A caucasian male has a jumper, white skirt and green sneakers, has middle black kinky hair.","{'race': 'caucasian', 'gender': 'male', 'hair_style': 'kinky', 'hair_color': 'black', 'hair_len': 'middle', 'top': 'jumper', 'top_color': 'NA', 'bottom': 'skirt', 'bottom_color': 'white', 'footwear': 'sneakers', 'footwear_color': 'green', 'accessory': 'NA', 'accessory_color': 'NA'}"
"A female wears a tanktop with the color white and black boots, has blond wavy hair. The person also is wearing earrings.","{'race': 'NA', 'gender': 'female', 'hair_style': 'wavy', 'hair_color': 'blond', 'hair_len': 'NA', 'top': 'tanktop', 'top_color': 'white', 'bottom': 'NA', 'bottom_color': 'NA', 'footwear': 'boots', 'footwear_color': 'black', 'accessory': 'earrings', 'accessory_color': 'NA'}"
The white person has short wavy hair. The person had a jacket with the color red and green skirt. The person has yellow belt.,"{'race': 'white', 'gender': 'NA', 'hair_style': 'wavy', 'hair_color': 'NA', 'hair_len': 'short', 'top': 'jacket', 'top_color': 'red', 'bottom': 'skirt', 'bottom_color': 'green', 'footwear': 'NA', 'footwear_color': 'NA', 'accessory': 'belt', 'accessory_color': 'yellow'}"
"The caucasian man has middle blond straight hair. He in a violet tanktop, white shorts and green sneakers. He is wearing a violet bracelet.","{'race': 'caucasian', 'gender': 'male', 'hair_style': 'straight', 'hair_color': 'blond', 'hair_len': 'middle', 'top': 'tanktop', 'top_color': 'violet', 'bottom': 'shorts', 'bottom_color': 'white', 'footwear': 'sneakers', 'footwear_color': 'green', 'accessory': 'bracelet', 'accessory_color': 'violet'}"
"This woman described as caucasian, wears a dress with the color blue and blue jeans, that has middle blond wavy hair. She is wearing a necklace with the color green.","{'race': 'caucasian', 'gender': 'female', 'hair_style': 'wavy', 'hair_color': 'blond', 'hair_len': 'middle', 'top': 'dress', 'top_color': 'blue', 'bottom': 'jeans', 'bottom_color': 'blue', 'footwear': 'NA', 'footwear_color': 'NA', 'accessory': 'necklace', 'accessory_color': 'green'}"
"That male, middle wavy hair, black tanktop, trousers with the color green and black sandals, is wearing green earrings.","{'race': 'NA', 'gender': 'male', 'hair_style': 'wavy', 'hair_color': 'NA', 'hair_len': 'middle', 'top': 'tanktop', 'top_color': 'black', 'bottom': 'trousers', 'bottom_color': 'green', 'footwear': 'sandals', 'footwear_color': 'black', 'accessory': 'earrings', 'accessory_color': 'green'}"
"The black man, long blond hair, a green T-shirt, white shorts and red shoes, is wearing a red bracelet.","{'race': 'black', 'gender': 'male', 'hair_style': 'NA', 'hair_color': 'blond', 'hair_len': 'long', 'top': 'T-shirt', 'top_color': 'green', 'bottom': 'shorts', 'bottom_color': 'white', 'footwear': 'shoes', 'footwear_color': 'red', 'accessory': 'bracelet', 'accessory_color': 'red'}"
"This male, in violet blouse, orange jeans and white shoes, that has long black wavy hair.","{'race': 'NA', 'gender': 'male', 'hair_style': 'wavy', 'hair_color': 'black', 'hair_len': 'long', 'top': 'blouse', 'top_color': 'violet', 'bottom': 'jeans', 'bottom_color': 'orange', 'footwear': 'shoes', 'footwear_color': 'white', 'accessory': 'NA', 'accessory_color': 'NA'}"
"That black male, short black straight hair, violet jacket, black jeans and blue sneakers, has a red ring.","{'race': 'black', 'gender': 'male', 'hair_style': 'straight', 'hair_color': 'black', 'hair_len': 'short', 'top': 'jacket', 'top_color': 'violet', 'bottom': 'jeans', 'bottom_color': 'black', 'footwear': 'sneakers', 'footwear_color': 'blue', 'accessory': 'ring', 'accessory_color': 'red'}"
"The caucasian man has long black kinky hair. He wears a blue T-shirt, white pants and shoes with the color green. He is wearing white earrings.","{'race': 'caucasian', 'gender': 'male', 'hair_style': 'kinky', 'hair_color': 'black', 'hair_len': 'long', 'top': 'T-shirt', 'top_color': 'blue', 'bottom': 'pants', 'bottom_color': 'white', 'footwear': 'shoes', 'footwear_color': 'green', 'accessory': 'earrings', 'accessory_color': 'white'}"
"A asian woman has a coat with the color green, yellow trousers and violet slippers, has curly hair. The person also is wearing a blue bracelet.","{'race': 'asian', 'gender': 'female', 'hair_style': 'curly', 'hair_color': 'NA', 'hair_len': 'NA', 'top': 'coat', 'top_color': 'green', 'bottom': 'trousers', 'bottom_color': 'yellow', 'footwear': 'slippers', 'footwear_color': 'violet', 'accessory': 'bracelet', 'accessory_color': 'blue'}"
"The person described as black, had a orange jacket and orange slippers, that has long black wavy hair. The person is wear a scarf.","{'race': 'black', 'gender': 'NA', 'hair_style': 'wavy', 'hair_color': 'black', 'hair_len': 'long', 'top': 'jacket', 'top_color': 'orange', 'bottom': 'NA', 'bottom_color': 'NA', 'footwear': 'slippers', 'footwear_color': 'orange', 'accessory': 'scarf', 'accessory_color': 'NA'}"
"A woman, had a white jumper, trousers with the color red and shoes, that has middle black kinky hair. She has a blue ring.","{'race': 'NA', 'gender': 'female', 'hair_style': 'kinky', 'hair_color': 'black', 'hair_len': 'middle', 'top': 'jumper', 'top_color': 'white', 'bottom': 'trousers', 'bottom_color': 'red', 'footwear': 'shoes', 'footwear_color': 'NA', 'accessory': 'ring', 'accessory_color': 'blue'}"
